order_id,order_date,customer_id,city,province,product_id,brand,quantity,item_price,order_month,gmv,province_top
1728184,2019-12-08,13146,Surakarta,Jawa Tengah,P0876,BRAND_C,2,747000,2019-12,1494000,Jawa Tengah
1696738,2019-09-30,18283,Jakarta Selatan,DKI Jakarta,P1893,BRAND_J,3,740000,2019-09,2220000,DKI Jakarta
1683298,2019-08-19,14100,Jakarta Selatan,DKI Jakarta,P3255,BRAND_S,2,1745000,2019-08,3490000,DKI Jakarta
1688413,2019-09-03,13355,Tangerang,Banten,P1892,BRAND_J,10,740000,2019-09,7400000,other
1730566,2019-12-11,17757,Tangerang,Banten,P2047,BRAND_L,1,1325000,2019-12,1325000,other
1712026,2019-11-05,13690,Tangerang,Banten,P2485,BRAND_P,6,1045000,2019-11,6270000,other
1719427,2019-11-21,18035,Jakarta Selatan,DKI Jakarta,P2894,BRAND_R,24,149000,2019-11,3576000,DKI Jakarta
1723060,2019-11-29,14659,Malang,Jawa Timur,P2489,BRAND_P,10,1045000,2019-11,10450000,Jawa Timur
1707661,2019-10-27,16007,Jakarta Pusat,DKI Jakarta,P3070,BRAND_R,6,450000,2019-10,2700000,DKI Jakarta
1691863,2019-09-16,16652,Jakarta Utara,DKI Jakarta,P0883,BRAND_C,24,904000,2019-09,21696000,DKI Jakarta
1734223,2019-12-17,17590,Jakarta Pusat,DKI Jakarta,P2518,BRAND_P,1,2025000,2019-12,2025000,DKI Jakarta
1721443,2019-11-26,13268,Yogyakarta,Yogyakarta,P2101,BRAND_L,5,590000,2019-11,2950000,Yogyakarta
1698100,2019-10-03,16031,Jakarta Pusat,DKI Jakarta,P3340,BRAND_S,2,205000,2019-10,410000,DKI Jakarta
1728226,2019-12-08,15861,Tangerang,Banten,P2086,BRAND_L,4,590000,2019-12,2360000,other
1729525,2019-12-10,17777,Jakarta Utara,DKI Jakarta,P1739,BRAND_H,2,695000,2019-12,1390000,DKI Jakarta
1686070,2019-08-26,16814,Surabaya,Jawa Timur,P0544,BRAND_B,12,450000,2019-08,5400000,Jawa Timur
1676677,2019-07-29,17581,Purwokerto,Jawa Tengah,P2690,BRAND_P,9,695000,2019-07,6255000,Jawa Tengah
1704457,2019-10-20,16480,Jakarta Timur,DKI Jakarta,P0605,BRAND_B,7,800000,2019-10,5600000,DKI Jakarta
1688794,2019-09-04,14030,Bekasi,Jawa Barat,P0860,BRAND_C,6,1465000,2019-09,8790000,Jawa Barat
1729936,2019-12-11,16245,Tangerang,Banten,P3329,BRAND_S,4,1325000,2019-12,5300000,other
1704685,2019-10-21,15358,Surakarta,Jawa Tengah,P3480,BRAND_S,12,590000,2019-10,7080000,Jawa Tengah
1698160,2019-10-03,14410,Jakarta Timur,DKI Jakarta,P2089,BRAND_L,1,590000,2019-10,590000,DKI Jakarta
1727560,2019-12-06,16912,Surabaya,Jawa Timur,P3302,BRAND_S,6,904000,2019-12,5424000,Jawa Timur
1710148,2019-11-01,17228,Bogor,Jawa Barat,P0763,BRAND_C,6,1465000,2019-11,8790000,Jawa Barat
1708219,2019-10-29,16253,Jakarta Selatan,DKI Jakarta,P0627,BRAND_C,48,159000,2019-10,7632000,DKI Jakarta
1697809,2019-10-03,15653,Malang,Jawa Timur,P3613,BRAND_S,576,264000,2019-10,152064000,Jawa Timur
1706815,2019-10-24,17220,Jakarta Selatan,DKI Jakarta,P0611,BRAND_B,1,590000,2019-10,590000,DKI Jakarta
1680733,2019-08-11,16931,Jakarta Pusat,DKI Jakarta,P0728,BRAND_C,3,149000,2019-08,447000,DKI Jakarta
1737394,2019-12-23,12839,Jakarta Selatan,DKI Jakarta,P1789,BRAND_H,12,310000,2019-12,3720000,DKI Jakarta
1742251,2019-12-31,12749,Malang,Jawa Timur,P3352,BRAND_S,4,1745000,2019-12,6980000,Jawa Timur
1668319,2019-07-03,14056,Bekasi,Jawa Barat,P3352,BRAND_S,2,1745000,2019-07,3490000,Jawa Barat
1704637,2019-10-20,15154,Jakarta Selatan,DKI Jakarta,P2423,BRAND_P,1,149000,2019-10,149000,DKI Jakarta
1707397,2019-10-25,17757,Tangerang,Banten,P4069,BRAND_W,6,450000,2019-10,2700000,other
1701550,2019-10-13,14769,Bekasi,Jawa Barat,P0970,BRAND_C,4,2865000,2019-10,11460000,Jawa Barat
1695424,2019-09-26,17841,Jakarta Utara,DKI Jakarta,P2084,BRAND_L,5,310000,2019-09,1550000,DKI Jakarta
1677373,2019-07-31,14621,Yogyakarta,Yogyakarta,P3993,BRAND_W,24,520000,2019-07,12480000,Yogyakarta
1698274,2019-10-04,17870,Surakarta,Jawa Tengah,P3026,BRAND_R,5,590000,2019-10,2950000,Jawa Tengah
1741192,2019-12-29,13558,Purwokerto,Jawa Tengah,P2807,BRAND_P,1,590000,2019-12,590000,Jawa Tengah
1739602,2019-12-25,16265,Jakarta Pusat,DKI Jakarta,P1913,BRAND_J,20,740000,2019-12,14800000,DKI Jakarta
1683976,2019-08-20,17596,Bekasi,Jawa Barat,P3362,BRAND_S,10,310000,2019-08,3100000,Jawa Barat
1670428,2019-07-09,17179,Tangerang,Banten,P2079,BRAND_L,4,149000,2019-07,596000,other
1731172,2019-12-12,12748,Jakarta Utara,DKI Jakarta,P1900,BRAND_J,1,740000,2019-12,740000,DKI Jakarta
1721710,2019-11-26,14667,Jakarta Selatan,DKI Jakarta,P1803,BRAND_H,3,1745000,2019-11,5235000,DKI Jakarta
1729018,2019-12-09,14096,Surakarta,Jawa Tengah,P3197,BRAND_S,2,3789000,2019-12,7578000,Jawa Tengah
1711474,2019-11-04,14395,Yogyakarta,Yogyakarta,P4040,BRAND_W,3,747000,2019-11,2241000,Yogyakarta
1698166,2019-10-03,15453,Jakarta Selatan,DKI Jakarta,P3515,BRAND_S,2,310000,2019-10,620000,DKI Jakarta
1741501,2019-12-29,17131,Jakarta Selatan,DKI Jakarta,P0789,BRAND_C,8,450000,2019-12,3600000,DKI Jakarta
1727215,2019-12-06,16790,Jakarta Pusat,DKI Jakarta,P0003,BRAND_A,12,450000,2019-12,5400000,DKI Jakarta
1719787,2019-11-22,16851,Jakarta Barat,DKI Jakarta,P1885,BRAND_J,24,590000,2019-11,14160000,DKI Jakarta
1668169,2019-07-03,17841,Jakarta Utara,DKI Jakarta,P3625,BRAND_S,1,1024000,2019-07,1024000,DKI Jakarta
1711951,2019-11-05,13263,Yogyakarta,Yogyakarta,P0377,BRAND_B,1,1024000,2019-11,1024000,Yogyakarta
1702039,2019-10-14,13767,Jakarta Timur,DKI Jakarta,P0468,BRAND_B,4,2987000,2019-10,11948000,DKI Jakarta
1717957,2019-11-19,15805,Jakarta Barat,DKI Jakarta,P0791,BRAND_C,3,1745000,2019-11,5235000,DKI Jakarta
1707637,2019-10-27,15164,Bandung,Jawa Barat,P1681,BRAND_H,4,747000,2019-10,2988000,Jawa Barat
1698040,2019-10-03,17004,Jakarta Selatan,DKI Jakarta,P1900,BRAND_J,10,740000,2019-10,7400000,DKI Jakarta
1672294,2019-07-15,18260,Bandung,Jawa Barat,P2517,BRAND_P,2,2637000,2019-07,5274000,Jawa Barat
1725385,2019-12-03,16837,Jakarta Pusat,DKI Jakarta,P2000,BRAND_L,6,1045000,2019-12,6270000,DKI Jakarta
1729390,2019-12-10,17974,Jakarta Pusat,DKI Jakarta,P3082,BRAND_R,2,1045000,2019-12,2090000,DKI Jakarta
1698871,2019-10-06,14456,Jakarta Timur,DKI Jakarta,P2772,BRAND_P,1,450000,2019-10,450000,DKI Jakarta
1678642,2019-08-04,17758,Jakarta Selatan,DKI Jakarta,P1906,BRAND_J,3,740000,2019-08,2220000,DKI Jakarta
1697347,2019-10-01,12748,Jakarta Utara,DKI Jakarta,P2912,BRAND_R,12,149000,2019-10,1788000,DKI Jakarta
1671916,2019-07-14,13568,Jakarta Utara,DKI Jakarta,P1704,BRAND_H,2,310000,2019-07,620000,DKI Jakarta
1669459,2019-07-07,17422,Jakarta Selatan,DKI Jakarta,P1718,BRAND_H,96,54000,2019-07,5184000,DKI Jakarta
1697389,2019-10-02,14916,Depok,Jawa Barat,P1891,BRAND_J,10,740000,2019-10,7400000,Jawa Barat
1721629,2019-11-26,16360,Bandung,Jawa Barat,P3192,BRAND_S,4,159000,2019-11,636000,Jawa Barat
1682569,2019-08-15,16607,Depok,Jawa Barat,P4110,BRAND_W,25,159000,2019-08,3975000,Jawa Barat
1718233,2019-11-19,14085,Bogor,Jawa Barat,P2532,BRAND_P,4,310000,2019-11,1240000,Jawa Barat
1689502,2019-09-06,14696,Jakarta Selatan,DKI Jakarta,P3249,BRAND_S,12,747000,2019-09,8964000,DKI Jakarta
1730089,2019-12-11,16669,Semarang,Jawa Tengah,P3128,BRAND_S,5,450000,2019-12,2250000,Jawa Tengah
1710295,2019-11-01,13169,Malang,Jawa Timur,P4050,BRAND_W,24,695000,2019-11,16680000,Jawa Timur
1685683,2019-08-25,14456,Jakarta Timur,DKI Jakarta,P3224,BRAND_S,1,303000,2019-08,303000,DKI Jakarta
1704526,2019-10-20,14820,Jakarta Selatan,DKI Jakarta,P2431,BRAND_P,24,159000,2019-10,3816000,DKI Jakarta
1711465,2019-11-04,14096,Surakarta,Jawa Tengah,P0123,BRAND_A,1,1164000,2019-11,1164000,Jawa Tengah
1675402,2019-07-24,17757,Tangerang,Banten,P2988,BRAND_R,2,520000,2019-07,1040000,other
1685605,2019-08-25,16813,Jakarta Selatan,DKI Jakarta,P0731,BRAND_C,4,149000,2019-08,596000,DKI Jakarta
1704604,2019-10-20,14712,Jakarta Utara,DKI Jakarta,P3394,BRAND_S,1,747000,2019-10,747000,DKI Jakarta
1734040,2019-12-17,17360,Jakarta Pusat,DKI Jakarta,P3587,BRAND_S,25,159000,2019-12,3975000,DKI Jakarta
1728043,2019-12-08,17218,Malang,Jawa Timur,P3269,BRAND_S,2,450000,2019-12,900000,Jawa Timur
1736104,2019-12-20,17624,Jakarta Barat,DKI Jakarta,P1685,BRAND_H,12,747000,2019-12,8964000,DKI Jakarta
1727659,2019-12-06,12517,Denpasar,Bali,P1915,BRAND_J,3,740000,2019-12,2220000,other
1675861,2019-07-25,15584,Semarang,Jawa Tengah,P0436,BRAND_B,1,2095000,2019-07,2095000,Jawa Tengah
1690690,2019-09-11,16029,Surakarta,Jawa Tengah,P2606,BRAND_P,576,383000,2019-09,220608000,Jawa Tengah
1726549,2019-12-05,17340,Tangerang,Banten,P0763,BRAND_C,4,1465000,2019-12,5860000,other
1742278,2019-12-31,17593,Jakarta Pusat,DKI Jakarta,P3604,BRAND_S,12,450000,2019-12,5400000,DKI Jakarta
1670377,2019-07-09,17043,Tangerang,Banten,P3465,BRAND_S,10,1325000,2019-07,13250000,other
1680865,2019-08-12,15845,Bogor,Jawa Barat,P1780,BRAND_H,3,2095000,2019-08,6285000,Jawa Barat
1729144,2019-12-10,12839,Jakarta Selatan,DKI Jakarta,P3292,BRAND_S,6,1465000,2019-12,8790000,DKI Jakarta
1736062,2019-12-20,14703,Surabaya,Jawa Timur,P3082,BRAND_R,6,1045000,2019-12,6270000,Jawa Timur
1681810,2019-08-14,18180,Jakarta Pusat,DKI Jakarta,P3132,BRAND_S,3,1745000,2019-08,5235000,DKI Jakarta
1694548,2019-09-24,17675,Jakarta Pusat,DKI Jakarta,P3255,BRAND_S,3,1745000,2019-09,5235000,DKI Jakarta
1699330,2019-10-07,17071,Jakarta Pusat,DKI Jakarta,P0736,BRAND_C,10,310000,2019-10,3100000,DKI Jakarta
1713541,2019-11-08,15498,Semarang,Jawa Tengah,P4074,BRAND_W,4,1500000,2019-11,6000000,Jawa Tengah
1724062,2019-12-01,17581,Purwokerto,Jawa Tengah,P2092,BRAND_L,10,520000,2019-12,5200000,Jawa Tengah
1692424,2019-09-17,17841,Jakarta Utara,DKI Jakarta,P2955,BRAND_R,1,1325000,2019-09,1325000,DKI Jakarta
1680820,2019-08-11,14895,Malang,Jawa Timur,P3583,BRAND_S,12,159000,2019-08,1908000,Jawa Timur
1666894,2019-07-01,18118,Jakarta Selatan,DKI Jakarta,P3482,BRAND_S,2,904000,2019-07,1808000,DKI Jakarta
1703833,2019-10-17,14562,Jakarta Pusat,DKI Jakarta,P0797,BRAND_C,3,747000,2019-10,2241000,DKI Jakarta
1698862,2019-10-06,17218,Malang,Jawa Timur,P1680,BRAND_H,1,747000,2019-10,747000,Jawa Timur
1725124,2019-12-03,17289,Depok,Jawa Barat,P4009,BRAND_W,4,1045000,2019-12,4180000,Jawa Barat
1675912,2019-07-25,17891,Surabaya,Jawa Timur,P2857,BRAND_R,12,159000,2019-07,1908000,Jawa Timur
1706407,2019-10-24,14834,Jakarta Selatan,DKI Jakarta,P2535,BRAND_P,12,520000,2019-10,6240000,DKI Jakarta
1680319,2019-08-08,17554,Jakarta Selatan,DKI Jakarta,P0879,BRAND_C,6,904000,2019-08,5424000,DKI Jakarta
1698031,2019-10-03,13700,Jakarta Pusat,DKI Jakarta,P2730,BRAND_P,24,145000,2019-10,3480000,DKI Jakarta
1698889,2019-10-06,17841,Jakarta Utara,DKI Jakarta,P0784,BRAND_C,1,2025000,2019-10,2025000,DKI Jakarta
1690063,2019-09-09,15271,Jakarta Selatan,DKI Jakarta,P2760,BRAND_P,2,590000,2019-09,1180000,DKI Jakarta
1689646,2019-09-08,15683,Bekasi,Jawa Barat,P2489,BRAND_P,6,1045000,2019-09,6270000,Jawa Barat
1714324,2019-11-11,14096,Surakarta,Jawa Tengah,P0300,BRAND_B,10,1748000,2019-11,17480000,Jawa Tengah
1705978,2019-10-23,13516,Tangerang,Banten,P2493,BRAND_P,6,1045000,2019-10,6270000,other
1695271,2019-09-26,17572,Yogyakarta,Yogyakarta,P0933,BRAND_C,6,1045000,2019-09,6270000,Yogyakarta
1672786,2019-07-16,15507,Tangerang,Banten,P1769,BRAND_H,5,240000,2019-07,1200000,other
1687846,2019-09-02,16458,Jakarta Timur,DKI Jakarta,P1894,BRAND_J,10,740000,2019-09,7400000,DKI Jakarta
1732450,2019-12-15,14502,Bogor,Jawa Barat,P4071,BRAND_W,1,1045000,2019-12,1045000,Jawa Barat
1698160,2019-10-03,14410,Jakarta Timur,DKI Jakarta,P3318,BRAND_S,4,159000,2019-10,636000,DKI Jakarta
1698871,2019-10-06,14456,Jakarta Timur,DKI Jakarta,P1903,BRAND_J,1,740000,2019-10,740000,DKI Jakarta
1722277,2019-11-28,16684,Jakarta Selatan,DKI Jakarta,P0898,BRAND_C,48,660000,2019-11,31680000,DKI Jakarta
1711231,2019-11-04,16776,Jakarta Selatan,DKI Jakarta,P3495,BRAND_S,2,590000,2019-11,1180000,DKI Jakarta
1741168,2019-12-29,12952,Depok,Jawa Barat,P3227,BRAND_S,8,303000,2019-12,2424000,Jawa Barat
1685767,2019-08-26,13167,Tangerang,Banten,P0436,BRAND_B,2,2095000,2019-08,4190000,other
1696291,2019-09-29,14335,Denpasar,Bali,P0166,BRAND_A,2,1325000,2019-09,2650000,other
1695355,2019-09-26,15039,Jakarta Pusat,DKI Jakarta,P2086,BRAND_L,1,590000,2019-09,590000,DKI Jakarta
1728169,2019-12-08,17720,Bogor,Jawa Barat,P3948,BRAND_W,3,2095000,2019-12,6285000,Jawa Barat
1699180,2019-10-07,13269,Depok,Jawa Barat,P3225,BRAND_S,6,1024000,2019-10,6144000,Jawa Barat
1698718,2019-10-06,14665,Jakarta Selatan,DKI Jakarta,P2093,BRAND_L,10,590000,2019-10,5900000,DKI Jakarta
1679053,2019-08-05,14367,Malang,Jawa Timur,P2521,BRAND_P,8,1745000,2019-08,13960000,Jawa Timur
1724518,2019-12-02,15493,Malang,Jawa Timur,P3941,BRAND_W,1,1325000,2019-12,1325000,Jawa Timur
1696336,2019-09-29,13548,Jakarta Selatan,DKI Jakarta,P0578,BRAND_B,2,884000,2019-09,1768000,DKI Jakarta
1698763,2019-10-06,13993,Jakarta Pusat,DKI Jakarta,P2763,BRAND_P,12,590000,2019-10,7080000,DKI Jakarta
1685638,2019-08-25,13722,Bandung,Jawa Barat,P3596,BRAND_S,12,1745000,2019-08,20940000,Jawa Barat
1729771,2019-12-10,16240,Jakarta Pusat,DKI Jakarta,P3025,BRAND_R,10,590000,2019-12,5900000,DKI Jakarta
1716886,2019-11-17,16686,Bogor,Jawa Barat,P3254,BRAND_S,2,520000,2019-11,1040000,Jawa Barat
1721311,2019-11-26,15214,Jakarta Barat,DKI Jakarta,P0376,BRAND_B,6,1024000,2019-11,6144000,DKI Jakarta
1728271,2019-12-09,17450,Bogor,Jawa Barat,P2770,BRAND_P,192,852000,2019-12,163584000,Jawa Barat
1674712,2019-07-22,12867,Jakarta Pusat,DKI Jakarta,P2103,BRAND_L,3,590000,2019-07,1770000,DKI Jakarta
1729963,2019-12-11,15584,Semarang,Jawa Tengah,P3078,BRAND_R,1,747000,2019-12,747000,Jawa Tengah
1741906,2019-12-30,14649,Jakarta Utara,DKI Jakarta,P0617,BRAND_B,1,149000,2019-12,149000,DKI Jakarta
1702447,2019-10-15,16464,Jakarta Selatan,DKI Jakarta,P2093,BRAND_L,2,590000,2019-10,1180000,DKI Jakarta
1681807,2019-08-14,13629,Bandung,Jawa Barat,P0877,BRAND_C,12,303000,2019-08,3636000,Jawa Barat
1691716,2019-09-15,13267,Yogyakarta,Yogyakarta,P3191,BRAND_S,24,159000,2019-09,3816000,Yogyakarta
1714288,2019-11-11,15335,Jakarta Selatan,DKI Jakarta,P0255,BRAND_A,8,604000,2019-11,4832000,DKI Jakarta
1711366,2019-11-04,14529,Jakarta Selatan,DKI Jakarta,P2007,BRAND_L,1,520000,2019-11,520000,DKI Jakarta
1726822,2019-12-05,14096,Surakarta,Jawa Tengah,P3243,BRAND_S,1,2333000,2019-12,2333000,Jawa Tengah
1720141,2019-11-24,14572,Bandung,Jawa Barat,P3270,BRAND_S,3,450000,2019-11,1350000,Jawa Barat
1722163,2019-11-27,18104,Malang,Jawa Timur,P1803,BRAND_H,4,1745000,2019-11,6980000,Jawa Timur
1721734,2019-11-26,17315,Jakarta Selatan,DKI Jakarta,P3248,BRAND_S,1,4475000,2019-11,4475000,DKI Jakarta
1676254,2019-07-28,16009,Malang,Jawa Timur,P3362,BRAND_S,1,310000,2019-07,310000,Jawa Timur
1703566,2019-10-17,13220,Bekasi,Jawa Barat,P1911,BRAND_J,10,740000,2019-10,7400000,Jawa Barat
1713952,2019-11-11,17377,Jakarta Pusat,DKI Jakarta,P3362,BRAND_S,5,310000,2019-11,1550000,DKI Jakarta
1728229,2019-12-08,14382,Jakarta Barat,DKI Jakarta,P3224,BRAND_S,1,303000,2019-12,303000,DKI Jakarta
1687780,2019-09-01,16549,Jakarta Pusat,DKI Jakarta,P3533,BRAND_S,3,310000,2019-09,930000,DKI Jakarta
1699768,2019-10-08,14753,Jakarta Selatan,DKI Jakarta,P1908,BRAND_J,10,740000,2019-10,7400000,DKI Jakarta
1668838,2019-07-04,14562,Jakarta Pusat,DKI Jakarta,P3596,BRAND_S,6,1745000,2019-07,10470000,DKI Jakarta
1675504,2019-07-25,13871,Yogyakarta,Yogyakarta,P2904,BRAND_R,2,2987000,2019-07,5974000,Yogyakarta
1698589,2019-10-04,14180,Jakarta Barat,DKI Jakarta,P2944,BRAND_R,4,1325000,2019-10,5300000,DKI Jakarta
1690075,2019-09-09,17858,Jakarta Pusat,DKI Jakarta,P2519,BRAND_P,1,4387000,2019-09,4387000,DKI Jakarta
1716715,2019-11-15,15819,Jakarta Pusat,DKI Jakarta,P0068,BRAND_A,10,289000,2019-11,2890000,DKI Jakarta
1668769,2019-07-04,14309,Jakarta Barat,DKI Jakarta,P3322,BRAND_S,12,590000,2019-07,7080000,DKI Jakarta
1681708,2019-08-13,12480,Denpasar,Bali,P2739,BRAND_P,8,310000,2019-08,2480000,other
1698058,2019-10-03,17243,Jakarta Pusat,DKI Jakarta,P1780,BRAND_H,3,2200000,2019-10,6600000,DKI Jakarta
1727794,2019-12-08,16560,Jakarta Selatan,DKI Jakarta,P0674,BRAND_C,12,159000,2019-12,1908000,DKI Jakarta
1741507,2019-12-29,16931,Jakarta Pusat,DKI Jakarta,P1891,BRAND_J,10,740000,2019-12,7400000,DKI Jakarta
1681279,2019-08-12,14038,Surakarta,Jawa Tengah,P2090,BRAND_L,10,590000,2019-08,5900000,Jawa Tengah
1696315,2019-09-29,17229,Yogyakarta,Yogyakarta,P2093,BRAND_L,2,590000,2019-09,1180000,Yogyakarta
1715896,2019-11-14,17238,Jakarta Timur,DKI Jakarta,P3053,BRAND_R,6,450000,2019-11,2700000,DKI Jakarta
1688419,2019-09-03,13636,Jakarta Selatan,DKI Jakarta,P2093,BRAND_L,10,590000,2019-09,5900000,DKI Jakarta
1719229,2019-11-21,13488,Surabaya,Jawa Timur,P0491,BRAND_B,12,450000,2019-11,5400000,Jawa Timur
1732078,2019-12-13,14903,Jakarta Timur,DKI Jakarta,P2489,BRAND_P,2,1045000,2019-12,2090000,DKI Jakarta
1708999,2019-10-30,17690,Jakarta Selatan,DKI Jakarta,P3442,BRAND_S,12,590000,2019-10,7080000,DKI Jakarta
1708585,2019-10-29,16242,Jakarta Barat,DKI Jakarta,P0068,BRAND_A,10,289000,2019-10,2890000,DKI Jakarta
1715053,2019-11-12,16730,Jakarta Selatan,DKI Jakarta,P3335,BRAND_S,2,1045000,2019-11,2090000,DKI Jakarta
1670341,2019-07-09,14524,Jakarta Utara,DKI Jakarta,P2900,BRAND_R,1,1045000,2019-07,1045000,DKI Jakarta
1693057,2019-09-18,14262,Jakarta Utara,DKI Jakarta,P3378,BRAND_S,10,450000,2019-09,4500000,DKI Jakarta
1733086,2019-12-16,15645,Malang,Jawa Timur,P2414,BRAND_P,12,149000,2019-12,1788000,Jawa Timur
1741909,2019-12-30,16746,Jakarta Utara,DKI Jakarta,P1992,BRAND_L,12,149000,2019-12,1788000,DKI Jakarta
1682347,2019-08-15,14769,Bekasi,Jawa Barat,P3266,BRAND_S,4,1745000,2019-08,6980000,Jawa Barat
1705660,2019-10-22,15674,Jakarta Selatan,DKI Jakarta,P2560,BRAND_P,36,79000,2019-10,2844000,DKI Jakarta
1666894,2019-07-01,18118,Jakarta Selatan,DKI Jakarta,P2086,BRAND_L,2,590000,2019-07,1180000,DKI Jakarta
1736443,2019-12-20,12748,Jakarta Utara,DKI Jakarta,P3045,BRAND_R,1,450000,2019-12,450000,DKI Jakarta
1734751,2019-12-18,15901,Malang,Jawa Timur,P0772,BRAND_C,1,3494000,2019-12,3494000,Jawa Timur
1704181,2019-10-18,14546,Jakarta Selatan,DKI Jakarta,P3101,BRAND_S,3,450000,2019-10,1350000,DKI Jakarta
1695709,2019-09-27,14276,Surabaya,Jawa Timur,P1891,BRAND_J,10,740000,2019-09,7400000,Jawa Timur
1719250,2019-11-21,13735,Jakarta Pusat,DKI Jakarta,P4096,BRAND_W,4,303000,2019-11,1212000,DKI Jakarta
1687834,2019-09-02,17716,Tangerang,Banten,P0171,BRAND_A,4,1325000,2019-09,5300000,other
1686808,2019-08-28,14056,Bekasi,Jawa Barat,P3340,BRAND_S,9,205000,2019-08,1845000,Jawa Barat
1711333,2019-11-04,17284,Bogor,Jawa Barat,P3194,BRAND_S,8,1150000,2019-11,9200000,Jawa Barat
1671064,2019-07-11,17642,Jakarta Barat,DKI Jakarta,P2902,BRAND_R,10,1045000,2019-07,10450000,DKI Jakarta
1667230,2019-07-02,12868,Bandung,Jawa Barat,P3069,BRAND_R,6,1045000,2019-07,6270000,Jawa Barat
1689067,2019-09-05,17248,Tangerang,Banten,P3507,BRAND_S,2,159000,2019-09,318000,other
1700779,2019-10-10,17402,Bogor,Jawa Barat,P3329,BRAND_S,24,1325000,2019-10,31800000,Jawa Barat
1733227,2019-12-16,13755,Malang,Jawa Timur,P0660,BRAND_C,12,79000,2019-12,948000,Jawa Timur
1719901,2019-11-22,16049,Jakarta Selatan,DKI Jakarta,P2092,BRAND_L,1,590000,2019-11,590000,DKI Jakarta
1713196,2019-11-07,12613,Denpasar,Bali,P3083,BRAND_R,6,695000,2019-11,4170000,other
1686262,2019-08-27,14606,Jakarta Barat,DKI Jakarta,P2922,BRAND_R,1,1745000,2019-08,1745000,DKI Jakarta
1684195,2019-08-21,16767,Yogyakarta,Yogyakarta,P3212,BRAND_S,16,590000,2019-08,9440000,Yogyakarta
1685134,2019-08-23,13414,Jakarta Selatan,DKI Jakarta,P0491,BRAND_B,24,450000,2019-08,10800000,DKI Jakarta
1675066,2019-07-23,13614,Depok,Jawa Barat,P1674,BRAND_H,2,747000,2019-07,1494000,Jawa Barat
1715044,2019-11-12,16734,Semarang,Jawa Tengah,P4080,BRAND_W,24,113000,2019-11,2712000,Jawa Tengah
1714312,2019-11-11,13069,Surakarta,Jawa Tengah,P1893,BRAND_J,3,740000,2019-11,2220000,Jawa Tengah
1707739,2019-10-28,14096,Surakarta,Jawa Tengah,P0729,BRAND_C,4,1164000,2019-10,4656000,Jawa Tengah
1713637,2019-11-08,12856,Surakarta,Jawa Tengah,P0905,BRAND_C,2,747000,2019-11,1494000,Jawa Tengah
1738411,2019-12-24,16549,Jakarta Pusat,DKI Jakarta,P3495,BRAND_S,2,590000,2019-12,1180000,DKI Jakarta
1682134,2019-08-14,17841,Jakarta Utara,DKI Jakarta,P3266,BRAND_S,1,1745000,2019-08,1745000,DKI Jakarta
1683103,2019-08-18,15506,Jakarta Pusat,DKI Jakarta,P2417,BRAND_P,4,113000,2019-08,452000,DKI Jakarta
1741198,2019-12-29,13471,Jakarta Selatan,DKI Jakarta,P1794,BRAND_H,24,520000,2019-12,12480000,DKI Jakarta
1668736,2019-07-04,17841,Jakarta Utara,DKI Jakarta,P1899,BRAND_J,1,740000,2019-07,740000,DKI Jakarta
1704520,2019-10-20,16187,Jakarta Selatan,DKI Jakarta,P2087,BRAND_L,10,590000,2019-10,5900000,DKI Jakarta
1724896,2019-12-03,17964,Tangerang,Banten,P0314,BRAND_B,1,159000,2019-12,159000,other
1724647,2019-12-02,13599,Jakarta Selatan,DKI Jakarta,P0680,BRAND_C,36,159000,2019-12,5724000,DKI Jakarta
1710022,2019-11-01,12519,Denpasar,Bali,P3629,BRAND_S,12,450000,2019-11,5400000,other
1722979,2019-11-29,14913,Jakarta Selatan,DKI Jakarta,P3462,BRAND_S,12,303000,2019-11,3636000,DKI Jakarta
1722901,2019-11-28,14636,Jakarta Barat,DKI Jakarta,P3336,BRAND_S,6,1045000,2019-11,6270000,DKI Jakarta
1710502,2019-11-01,15615,Jakarta Pusat,DKI Jakarta,P3189,BRAND_S,48,159000,2019-11,7632000,DKI Jakarta
1742182,2019-12-30,14096,Surakarta,Jawa Tengah,P3329,BRAND_S,5,2623000,2019-12,13115000,Jawa Tengah
1669240,2019-07-05,16005,Bogor,Jawa Barat,P2021,BRAND_L,2,1024000,2019-07,2048000,Jawa Barat
1725895,2019-12-04,17841,Jakarta Utara,DKI Jakarta,P1791,BRAND_H,1,2200000,2019-12,2200000,DKI Jakarta
1677205,2019-07-31,17841,Jakarta Utara,DKI Jakarta,P2090,BRAND_L,1,590000,2019-07,590000,DKI Jakarta
1706962,2019-10-24,12709,Denpasar,Bali,P2921,BRAND_R,16,450000,2019-10,7200000,other
1724518,2019-12-02,15493,Malang,Jawa Timur,P4071,BRAND_W,2,1045000,2019-12,2090000,Jawa Timur
1672813,2019-07-16,15039,Jakarta Pusat,DKI Jakarta,P2000,BRAND_L,6,1045000,2019-07,6270000,DKI Jakarta
1704574,2019-10-20,16655,Jakarta Timur,DKI Jakarta,P2047,BRAND_L,3,1325000,2019-10,3975000,DKI Jakarta
1728568,2019-12-09,14684,Malang,Jawa Timur,P0893,BRAND_C,2,310000,2019-12,620000,Jawa Timur
1670902,2019-07-11,17193,Bekasi,Jawa Barat,P3295,BRAND_S,24,1465000,2019-07,35160000,Jawa Barat
